"78621","0.704352","0.00118083","0.00327461","0","0"
"78622","0.704352","0.00118083","0.00327461","0","0"
"78623","0.884082","0.00176532","0.00325203","13.6013","0"
"78624","6.39737","-0.0153142","-0.0109078","82.0935","-0.268744"
"78625","14.4885","-0.174367","-0.0216124","76.7502","0.0496838"
"78626","41.8504","-0.311115","0.00365853","202.562","0.0790424"
"78627","65.6572","-0.179899","0.0058943","260.368","0"
"78628","95.3903","-0.0491367","0.0037037","264.74","0.00677506"
"78629","120.484","0.0794908","0.00582655","234.622","-0.00677506"
"78630","143.368","0.274245","0.0117209","217.621","0.0587172"
"78631","163.733","0.567901","0.0153568","190.904","-0.0158085"
"78632","182.701","0.820092","0.010411","190.904","-0.0790424"
"78633","201.009","0.917879","0.00140018","173.902","-0.076784"
"78634","217.903","0.885303","-0.00365853","166.616","-0.0203252"
"78635","233.734","0.798319","-0.00779132","160.301","-0.0542005"
"78636","250.011","0.621442","-0.0135953","161.758","-0.070009"
"78637","267.151","0.344014","-0.0178184","174.874","-0.031617"
"78638","285.262","-0.00400371","-0.0200993","184.589","-0.00903342"
"78639","304.125","-0.384219","-0.0196025","191.39","0.0271002"
"78640","322.698","-0.694436","-0.0116531","167.587","0.182927"
"78641","339.932","-0.757086","0.00158085","181.674","0.108401"
"78642","358.843","-0.637525","0.00946251","194.79","0.0564588"
"78643","378.811","-0.416477","0.0112918","201.591","-0.0203252"
"78644","399.328","-0.213219","0.00799458","204.019","-0.0677506"
"78645","419.463","-0.104004","0.00341012","202.562","-0.0609756"
"78646","439.836","-0.102721","-0.00228093","202.562","-0.0474254"
"78647","459.907","-0.182441","-0.0054878","200.619","-0.0293586"
"78648","479.522","-0.315267","-0.00783648","198.19","-0.0225835"
"78649","499.369","-0.483357","-0.00923666","197.705","-0.0248419"
"78650","519.459","-0.671283","-0.00937216","200.133","0"
"78651","539.676","-0.851656","-0.00837849","201.105","0.00903342"
"78652","560.218","-1.01254","-0.0075429","209.849","0.00903342"
"78653","581.183","-1.16694","-0.0074074","209.363","-0.00225835"
"78654","601.754","-1.3272","-0.00833332","200.619","-0.0158085"
"78655","621.849","-1.50287","-0.00912375","198.676","-0.0112918"
"78656","641.964","-1.68089","-0.00824299","204.019","0.0225835"
"78657","662.035","-1.83323","-0.00724931","202.076","0.0135501"
"78658","681.893","-1.97413","-0.00693314","200.619","0.0112918"
"78659","721.607","-2.30492","-0.0097335","199.648","-0.0158085"
"78660","761.652","-2.63645","-0.00806232","202.562","-0.0203252"
"78661","781.796","-2.80322","-0.00826557","203.048","0.00451671"
"78662","801.886","-2.95953","-0.00790423","200.133","-0.0180668"
"78663","821.831","-3.13004","-0.00921408","198.676","-0.0158085"
"78664","841.557","-3.32827","-0.0107723","197.219","-0.00903342"
"78665","860.918","-3.54673","-0.0119015","192.847","-0.0248419"
"78666","880.653","-3.77882","-0.0114724","195.762","0.00225835"
"78667","900.621","-3.99763","-0.0107272","202.076","0"
"78668","921.304","-4.21039","-0.009598","213.735","0.031617"
"78669","941.884","-4.41755","-0.0103433","207.906","0.00451671"
"78670","962.645","-4.63496","-0.0102981","208.391","0.0112918"
"78671","983.391","-4.82879","-0.00837849","206.934","0.0271002"
"78672","1003.86","-4.97849","-0.0064363","204.019","0.0225835"
"78673","1023.76","-5.08675","-0.00471995","194.304","0.00903342"
"78674","1043.42","-5.18165","-0.00537488","197.219","-0.0271002"
"78675","1063.3","-5.32529","-0.00862691","199.648","-0.0112918"
"78676","1082.71","-5.50055","-0.00950766","191.39","-0.0271002"
"78677","1102.59","-5.69772","-0.0103884","201.105","-0.00451671"
"78678","1122.97","-5.9125","-0.0107723","202.562","-0.00677506"
"78679","1143.63","-6.13293","-0.0104562","208.391","0.0158085"
"78680","1164.53","-6.34198","-0.00955283","205.963","0.00451671"
"78681","1185.02","-6.53377","-0.00937216","202.076","-0.00451671"
"78682","1205.15","-6.72828","-0.00980125","199.162","0"
"78683","1226.92","-6.94856","-0.0105917","193.333","-0.0180668"
"78684","1246.45","-7.17632","-0.0123984","196.247","-0.00451671"
"78685","1266.26","-7.43406","-0.0131436","201.591","0.0203252"
"78686","1286.14","-7.69369","-0.0130984","195.276","0.00451671"
"78687","1305.25","-7.91556","-0.0102078","189.447","0.0225835"
"78688","1324.77","-8.08645","-0.00772357","196.733","0.0293586"
"78689","1345.09","-8.23069","-0.00636856","205.963","0.0225835"
"78690","1365.85","-8.34628","-0.00499096","208.877","0.0135501"
"78691","1386.52","-8.44441","-0.00465221","205.477","0.00225835"
"78692","1406.83","-8.53376","-0.00444895","203.534","-0.00225835"
"78693","1447.1","-8.72521","-0.00490062","199.648","0.00225835"
"78694","1466.85","-8.8349","-0.00654922","193.818","-0.0248419"
"78695","1486.36","-8.98103","-0.00792682","194.304","-0.00451671"
"78696","1506.16","-9.14102","-0.00835591","196.247","-0.0180668"
"78697","1526.59","-9.31631","-0.00871725","205.963","0"
"78698","1547.06","-9.49974","-0.00894308","205.963","0.00451671"
"78699","1567.38","-9.68603","-0.00921408","203.534","0.00225835"
"78700","1587.66","-9.86906","-0.00898825","202.562","-0.00225835"
"78701","1608.24","-10.4622","-0.0113369","195.276","0.0271002"
"78702","1627.83","-10.6647","-0.00993675","197.705","0.00225835"
"78703","1647.4","-10.8625","-0.0106143","192.361","-0.0225835"
"78704","1666.69","-11.0887","-0.0126242","191.875","-0.0293586"
"78705","1686.35","-11.3491","-0.013392","199.648","0.00677506"
"78706","1706.15","-11.6082","-0.0126694","196.733","0.00677506"
"78707","1725.77","-11.861","-0.0127371","194.79","0.00225835"
"78708","1745.33","-12.0952","-0.0105691","196.733","0.0293586"
"78709","1765.3","-12.2773","-0.00817524","203.534","0.0248419"
"78710","1785.6","-12.4295","-0.00691056","204.019","0.0180668"
"78711","1805.71","-12.5566","-0.00593947","200.133","0.00451671"
"78712","1825.54","-12.6616","-0.00499096","199.162","0"
"78713","1845.34","-12.7602","-0.00510388","193.333","-0.00451671"
"78714","1864.99","-12.8653","-0.00532971","194.304","0.00903342"
"78715","1884.6","-12.9605","-0.00426828","194.304","-0.00451671"
"78716","1904.13","-13.0489","-0.00462962","196.247","-0.00903342"
"78717","1924.21","-13.1414","-0.00460704","205.963","0"
"78718","1944.81","-13.2417","-0.00471996","207.906","0.0135501"
"78719","1965.41","-13.3329","-0.00406503","204.991","0.00903342"
"78720","1985.77","-13.4127","-0.00413278","205.477","-0.0112918"
"78721","2006.33","-13.5196","-0.00605238","206.448","-0.0203252"
"78722","2026.59","-13.6633","-0.00774615","201.105","-0.00903342"
"78723","2046.46","-13.8253","-0.00833332","194.304","-0.0180668"
"78724","2065.62","-14.0096","-0.010411","191.875","-0.0203252"
"78725","2084.7","-14.2295","-0.0123306","196.733","-0.00225835"
"78726","2123.59","-14.7288","-0.0114724","197.705","0.0203252"
"78727","2143.69","-14.9482","-0.0104336","201.591","0.00225835"
"78728","2164.02","-15.137","-0.0076784","203.534","0.0429087"
"78729","2184.53","-15.2655","-0.00557813","202.562","0.00677506"
"78730","2204.85","-15.4016","-0.00761065","198.676","-0.0203252"
"78731","2224.71","-15.5636","-0.00824299","195.276","0"
"78732","2244.39","-15.7416","-0.0100271","194.79","-0.038392"
"78733","2263.12","-15.9774","-0.0147696","184.589","-0.0406504"
"78734","2281.66","-16.2792","-0.0170732","190.418","-0.0135501"
"78735","2300.91","-16.6229","-0.0179539","196.733","0.00677506"
"78736","2320.76","-16.9644","-0.0162376","199.162","0.0271002"
"78737","2341.47","-17.2824","-0.0144986","209.363","0.0293586"
"78738","2364.87","-17.5837","-0.0118789","211.792","0.0225835"
"78739","2385.92","-17.8181","-0.0103207","209.849","0.0180668"
"78740","2406.54","-18.0162","-0.00896566","203.534","0.00225835"
"78741","2426.7","-18.1862","-0.00801716","198.676","0.00677506"
"78742","2446.48","-18.3349","-0.00715898","197.219","0"
"78743","2466.04","-18.4824","-0.00819782","197.219","-0.0180668"
"78744","2485.66","-18.6679","-0.0106143","193.818","-0.0293586"
"78745","2504.88","-18.8882","-0.0121725","190.418","-0.0271002"
"78746","2524.33","-19.139","-0.0131662","198.676","-0.00677506"
"78747","2544.27","-19.4007","-0.0126016","201.591","0.00677506"
"78748","2564.57","-19.6426","-0.0113595","208.877","0.00903342"
"78749","2585.25","-19.8725","-0.0106368","208.391","0.0112918"
"78750","2605.87","-20.0836","-0.0100948","203.048","-0.00903342"
"78751","2625.72","-20.2854","-0.0102981","197.219","-0.00903342"
"78752","2645.3","-20.4942","-0.0108853","197.705","-0.00677506"
"78753","2664.24","-20.6961","-0.010682","186.532","-0.0271002"
"78754","2683.06","-20.9181","-0.0124435","186.532","-0.0135501"
"78755","2702.17","-21.1589","-0.0123984","194.79","0.00225835"
"78756","2721.77","-21.4111","-0.013505","199.162","-0.0225835"
"78757","2741.7","-21.6933","-0.0143631","200.619","0.00677506"
"78758","2761.64","-21.9749","-0.0136856","199.162","0.0135501"
"78759","2781.76","-22.2335","-0.0122403","203.048","0.00451671"
"78760","2801.98","-22.4734","-0.0119693","198.19","-0.0180668"
"78761","2821.79","-22.7092","-0.0115402","197.219","0.0180668"
"78762","2841.28","-22.9157","-0.00962059","190.418","0.00451671"
"78763","2860.2","-23.0936","-0.00903342","187.018","0.00677506"
"78764","2878.84","-23.2543","-0.00815266","188.475","0.0180668"
"78765","2897.29","-23.3984","-0.00718157","182.646","0.0135501"
"78766","2915.69","-23.5144","-0.0054878","185.075","0.0293586"
"78767","2952.71","-23.6549","-0.0028907","187.989","-0.00225835"
"78768","2971.42","-23.7069","-0.00298103","184.589","-0.00903342"
"78769","2989.53","-23.7693","-0.00368112","181.189","-0.00225835"
"78770","3007.66","-23.8318","-0.00311653","182.16","0.0112918"
"78771","3025.62","-23.8754","-0.00200994","177.788","0.00903342"
"78772","3042.94","-23.9016","-0.00108401","173.417","-0.00225835"
"78773","3060.36","-23.9147","-0.000225838","175.36","0.0203252"
"78774","3077.69","-23.9067","0.00110659","170.988","0.0180668"
"78775","3094.74","-23.883","0.0016486","169.045","0.00451671"
"78776","3111.88","-23.8512","0.00194218","170.502","-0.00225835"
"78777","3129.28","-23.8001","0.00365853","175.36","0.0203252"
"78778","3146.31","-23.7189","0.00517163","172.931","0"
"78779","3163.76","-23.6253","0.00582655","172.931","0.0135501"
"78780","3181.63","-23.4949","0.00826557","178.274","0.0112918"
"78781","3199.39","-23.3366","0.00943992","173.902","0.00903342"
"78782","3216.59","-23.1621","0.0110659","165.644","0.0158085"
"78783","3232.99","-22.9597","0.0130307","161.758","0.0112918"
"78784","3248.84","-22.7403","0.0144986","156.415","0.0180668"
"78785","3264.05","-22.5096","0.0157181","150.1","0.0158085"
"78786","3278.48","-22.2662","0.0180442","139.899","0.0271002"
"78787","3292.43","-21.9914","0.0210027","139.899","0.031617"
"78788","3306.2","-21.6707","0.0249096","135.527","0.038392"
"78789","3319.65","-21.3136","0.0280488","135.527","0.038392"
"78790","3333.16","-20.9035","0.032046","134.556","0.0293586"
"78791","3346.66","-20.435","0.0371499","136.013","0.0677506"
"78792","3359.95","-19.9045","0.042028","131.641","0.0429087"
"78793","3373.1","-19.3125","0.0476061","131.155","0.0587172"
"78794","3386.05","-18.6542","0.053252","128.241","0.0542005"
"78795","3424.14","-16.3878","0.0638888","120.954","0.00677506"
"78796","3436.36","-15.5986","0.0651535","122.412","0.0180668"
"78797","3449.05","-14.7609","0.0665085","128.241","0.0135501"
"78798","3461.83","-13.8834","0.0706865","126.784","0.0519421"
"78799","3474.37","-12.9515","0.0771454","124.84","0.0654923"
"78800","3486.52","-11.9771","0.0821815","116.583","0.0406504"
"78801","3497.91","-11.0088","0.0867434","114.154","0.0248419"
"78802","3509.22","-10.0107","0.0899051","107.353","0.0654923"
"78803","3520","-9.00317","0.096093","104.924","0.0587172"
"78804","3529.89","-8.01539","0.102168","94.7233","0.0429087"
"78805","3539.15","-7.0391","0.107294","90.3515","0.0451671"
"78806","3547.84","-6.08059","0.112331","81.122","0.0564588"
"78807","3555.37","-5.20261","0.119241","71.8926","0.0722673"
"78808","3562.09","-4.37289","0.125948","66.5492","0.0654923"
"78809","3574.82","-2.6835","0.138731","53.4337","0.076784"
"78810","3579.33","-2.03551","0.146386","40.8039","0.0677506"
"78811","3583.48","-1.41218","0.150248","43.2327","0.0248419"
"78812","3588.46","-0.65565","0.151152","54.8909","0.00225835"
"78813","3594.24","0.230738","0.153523","60.2343","0.0496838"
"78814","3600.21","1.17672","0.160863","59.2628","0.0858174"
"78815","3606.35","2.20872","0.171477","65.0919","0.121951"
"78816","3612.73","3.36372","0.185253","64.6062","0.15131"
"78817","3618.83","4.55801","0.200248","55.3767","0.130985"
"78818","3623.64","5.56421","0.210162","45.1757","0.0790424"
"78819","3627.65","6.43517","0.216531","34.0032","0.0225835"
"78820","3630.79","7.12725","0.216102","34.9748","-0.0180668"
"78821","3635.52","8.15456","0.212488","57.3198","-0.031617"
"78822","3641.67","9.4849","0.21504","69.4638","0.070009"
"78823","3648.14","10.9483","0.229833","71.4068","0.146793"
"78824","3656.6","12.9985","0.243563","94.2376","0.130985"
"78825","3666.39","15.5049","0.255578","102.01","0.108401"
"78826","3676.38","18.172","0.264814","102.495","0.0790424"
"78827","3684.6","20.4339","0.271815","68.978","0.0722673"
"78828","3690.16","22.0076","0.279223","53.9194","0.0745257"
"78829","3695.59","23.5854","0.28593","56.834","0.070009"
"78830","3700.46","25.0325","0.289431","48.5761","0"
"78831","3705.61","26.5634","0.289453","47.1188","0.0293586"
"78832","3709.93","27.8631","0.294647","53.4337","0.0587172"
"78833","3715.48","29.5698","0.301061","63.1489","0.0632339"
"78834","3722.11","31.659","0.308762","74.3214","0.0835591"
"78835","3729.69","34.1165","0.31757","83.0651","0.0835591"
"78836","3737.44","36.7072","0.326716","76.7502","0.0948509"
"78837","3744.14","39.0228","0.338708","63.1489","0.130985"
"78838","3754.96","42.9628","0.356933","51.9764","0.0745257"
"78839","3759.65","44.7316","0.364318","51.0049","0.0745257"
"78840","3764.34","46.5332","0.368473","50.5191","0.031617"
"78841","3768.6","48.1945","0.37387","42.7469","0.0677506"
"78842","3772.6","49.778","0.380058","47.6045","0.0496838"
"78843","3777.16","51.6185","0.386065","47.1188","0.0971092"
"78844","3781.84","53.5465","0.395076","52.9479","0.0880758"
"78845","3786.92","55.6908","0.403003","57.8055","0.0790424"
"78846","3792.4","58.0589","0.411698","63.1489","0.0813007"
"78847","3799.29","61.1031","0.419105","84.0366","0.0609756"
"78848","3807.82","64.9443","0.425971","90.3515","0.0542005"
"78849","3816.25","68.7938","0.430307","95.6948","0.0429087"
"78850","3825.18","72.9262","0.436088","101.038","0.0722673"
"78851","3834.26","77.1943","0.441824","100.067","0.0632339"
"78852","3854.35","86.8315","0.451377","118.04","0.0429087"
"78853","3864.91","91.9749","0.454877","116.583","0.0406504"
"78854","3875.09","96.9671","0.45691","111.725","0.0180668"
"78855","3884.9","101.81","0.459507","108.325","0.0203252"
"78856","3894.39","106.523","0.462127","106.867","0.031617"
"78857","3903.84","111.248","0.464182","105.41","0.00225835"
"78858","3913.58","116.114","0.462782","111.239","-0.0203252"
"78859","3923.57","121.093","0.462217","111.239","0.0158085"
"78860","3933.6","126.102","0.464182","111.725","0.0225835"
"78861","3943.46","131.059","0.466869","109.782","0.0361337"
"78862","3953.03","135.9","0.469376","107.353","0.0112918"
"78863","3962.23","140.563","0.468495","98.6094","-0.0248419"
"78864","3970.86","144.908","0.464769","97.6379","-0.038392"
"78865","3979.49","149.22","0.462601","95.2091","-0.00903342"
"78866","3987.99","153.452","0.461178","96.6664","-0.0158085"
"78867","3997.14","157.999","0.461833","104.439","0.0112918"
"78868","4006.07","162.461","0.464498","97.1521","0.0225835"
"78869","4014.53","166.712","0.466282","92.7803","0.0112918"
"78870","4022.32","170.63","0.465492","84.0366","-0.0158085"
"78871","4029.69","174.324","0.463798","78.2075","-0.0158085"
"78872","4036.57","177.764","0.463256","77.7217","-0.00903342"
"78873","4043.38","181.157","0.46215","80.6363","-0.0135501"
"78874","4050.52","184.716","0.462059","82.5793","0.00451671"
"78875","4058.51","188.691","0.462104","93.266","0.00451671"
"78876","4067.04","192.943","0.462759","96.1806","0.0180668"
"78877","4075.74","197.287","0.463505","96.1806","0"
"78878","4084.2","201.515","0.463527","92.2945","0.0180668"
"78879","4092.35","205.602","0.465718","92.2945","0.0135501"
"78880","4100.33","209.616","0.466147","89.8657","0.00225835"
"78881","4108.52","213.735","0.465627","98.1236","-0.0135501"
"78882","4126.45","222.742","0.465582","106.382","0.00225835"
"78883","4135.91","227.515","0.469083","108.325","0.038392"
"78884","4166.34","243.074","0.476242","106.382","0.0158085"
"78885","4175.36","247.728","0.476061","103.953","0"
"78886","4184.45","252.42","0.476829","93.7518","-0.0158085"
"78887","4193.12","256.884","0.474412","101.038","-0.031617"
"78888","4202.1","261.471","0.470573","101.524","-0.0293586"
"78889","4211.29","266.128","0.468112","103.467","-0.00677506"
"78890","4220.64","270.848","0.467073","104.924","-0.00903342"
"78891","4229.99","275.549","0.464566","102.495","-0.0248419"
"78892","4248.92","284.951","0.45822","103.953","-0.031617"
"78893","4258.06","289.446","0.456594","100.552","-0.0112918"
"78894","4266.99","293.825","0.455691","100.552","-0.00225835"
"78895","4276.05","298.258","0.454313","99.5809","-0.0158085"
"78896","4284.93","302.593","0.454223","97.1521","0"
"78897","4293.05","306.549","0.451738","85.0081","-0.0429087"
"78898","4300.63","310.21","0.44957","85.4939","-0.00451671"
"78899","4308.6","314.061","0.45088","87.4369","0.0225835"
"78900","4326.13","322.644","0.459552","97.1521","0.0361337"
"78901","4334.32","326.704","0.460049","86.4654","-0.0135501"
"78902","4341.34","330.169","0.456752","78.6932","-0.0406504"
"78903","4348.28","333.573","0.45481","73.3499","-0.0203252"
"78904","4355.05","336.875","0.453274","79.6647","-0.0180668"
"78905","4362.58","340.542","0.452755","88.4084","-0.00451671"
"78906","4371.29","344.78","0.453387","101.038","0.0180668"
"78907","4380.69","349.375","0.45612","103.467","0.0248419"
"78908","4389.84","353.872","0.457565","95.6948","0.00677506"
"78909","4398.51","358.141","0.456639","97.1521","-0.00451671"
"78910","4406.82","362.224","0.457271","88.4084","0.0135501"
"78911","4414.77","366.141","0.458355","90.8372","0.0158085"
"78912","4422.82","370.128","0.461291","91.8088","0.0429087"
"78913","4438.42","377.943","0.466102","85.4939","0.0180668"
"78914","4446.19","381.866","0.46757","91.8088","0.00225835"
"78915","4454.98","386.3","0.467931","100.552","0.0293586"
"78916","4464.19","390.979","0.471476","109.782","0.0271002"
"78917","4474.3","396.148","0.473667","119.497","0.0135501"
"78918","4485.58","401.937","0.474345","136.984","0"
"78919","4498.78","408.711","0.47439","155.443","0"
"78920","4513.59","416.312","0.473961","167.587","0.00225835"
"78921","4529.93","424.709","0.474706","190.418","0"
"78922","4546.74","433.357","0.475383","190.904","0.00677506"
"78923","4563.59","442.028","0.475519","190.904","0.0112918"
"78924","4580.51","450.739","0.475112","194.304","-0.00903342"
"78925","4597.37","459.409","0.475135","185.075","0.00677506"
"78926","4613.63","467.789","0.476355","181.189","0.00677506"
"78927","4629.45","475.956","0.476942","179.246","0.00677506"
"78928","4644.55","483.76","0.477326","163.216","0.00451671"
"78929","4658.06","490.743","0.476264","142.328","-0.0203252"
"78930","4670.28","497.038","0.475112","130.67","-0.0158085"
"78931","4681.18","502.623","0.472357","116.583","-0.0496838"
"78932","4691.13","507.684","0.468631","106.382","-0.038392"
"78933","4700.17","512.243","0.465311","95.2091","-0.0361337"
"78934","4708.2","516.255","0.462443","85.4939","-0.0180668"
"78935","4715.98","520.128","0.459869","87.4369","-0.0858174"
"78936","4723.75","523.924","0.451535","79.6647","-0.0361337"
"78937","4731.6","527.724","0.449571","96.1806","-0.031617"
"78938","4741.03","532.258","0.447222","112.211","-0.0203252"
"78939","4751.71","537.366","0.446093","123.869","-0.00677506"
"78940","4763.02","542.772","0.445212","128.241","-0.0180668"
"78941","4773.97","547.984","0.444128","115.125","-0.00677506"
"78942","4794.03","557.523","0.44275","108.81","-0.00903342"
"78943","4804.04","562.264","0.442412","112.696","0.00451671"
"78944","4814.73","567.327","0.442073","118.526","-0.00451671"
"78945","4825.34","572.349","0.442005","118.04","0.00677506"
"78946","4835.57","577.199","0.443902","110.268","0.0293586"
"78947","4844.97","581.69","0.447019","98.1236","0.0361337"
"78948","4861.51","589.701","0.453297","90.3515","-0.00451671"
"78949","4869.64","593.648","0.450519","88.8942","-0.0203252"
"78950","4878.27","597.801","0.446973","101.524","-0.0429087"
"78951","4887.93","602.42","0.446273","104.924","0.0406504"
"78952","4898.25","607.395","0.451558","122.412","0.0542005"
"78953","4911.32","613.785","0.456436","141.842","0.0361337"
"78954","4938.59","627.295","0.462511","151.557","0.0180668"
"78955","4952.34","634.167","0.464024","151.072","-0.00225835"
"78956","4965.72","640.877","0.465153","149.614","0"
"78957","4978.67","647.381","0.465853","139.413","0.0158085"
