"14101","0.50519","0.000625081","0.00234869","0","0"
"14102","0.50519","0.000625081","0.00234869","0","0"
"14103","0.548909","0.000725459","0.00228094","3.40032","85"
"14104","4.94989","-0.000377263","-0.00327461","65.5777","93"
"14105","11.3664","-0.0641823","-0.0174345","52.4621","100"
"14106","15.4995","-0.144037","-0.0190831","36.432","15"
"14107","20.0941","-0.219423","-0.014205","53.9194","44"
"14108","26.4085","-0.301007","-0.0134824","70.4353","15"
"14109","33.5869","-0.425092","-0.0208898","69.9495","1"
"14110","40.6524","-0.607874","-0.0299909","71.8926","29"
"14111","47.6819","-0.853801","-0.0388437","72.8641","1"
"14112","55.0877","-1.17306","-0.0465221","77.2359","249"
"14113","62.903","-1.57335","-0.0549006","82.0935","22"
"14114","71.1705","-2.06653","-0.0632791","83.5508","15"
"14115","89.7007","-3.42696","-0.0814588","103.953","228"
"14116","100.818","-4.37565","-0.087579","118.04","44"
"14117","112.188","-5.39835","-0.0911472","117.554","29"
"14118","135.156","-7.60354","-0.101174","110.753","214"
"14119","145.885","-8.73191","-0.108017","107.839","228"
"14120","156.326","-9.90688","-0.115357","102.495","235"
"14121","166.711","-11.145","-0.121161","109.296","72"
"14122","177.253","-12.4555","-0.125564","107.839","29"
"14123","188.498","-13.9053","-0.130307","120.954","44"
"14124","200.589","-15.5124","-0.133085","117.554","85"
"14125","210.522","-16.839","-0.131798","83.0651","199"
"14126","217.365","-17.7483","-0.13173","68.978","228"
"14127","227.342","-19.1126","-0.144896","36.9178","85"
"14128","230.593","-19.6076","-0.156662","30.6029","203"
"14129","233.966","-20.1667","-0.169173","40.8039","58"
"14130","238.257","-20.9282","-0.181888","52.9479","4"
"14131","245.366","-22.3125","-0.199209","89.8657","231"
"14132","252.485","-23.7685","-0.198713","71.4068","65"
"14133","263.502","-25.925","-0.190063","143.785","242"
"14134","284.347","-29.9111","-0.189679","222.478","228"
"14135","307.722","-34.4519","-0.193157","246.766","85"
"14136","332.105","-39.23","-0.193496","240.937","228"
"14137","354.365","-43.5496","-0.190018","207.42","58"
"14138","382.609","-48.8543","-0.18654","122.897","7"
"14139","396.977","-51.6405","-0.197087","158.844","225"
"14140","412.071","-54.7387","-0.207159","146.7","128"
"14141","427.07","-57.9771","-0.21635","161.758","221"
"14142","444.105","-61.7773","-0.221251","187.989","1"
"14143","463.297","-66.1015","-0.221251","200.619","1"
"14144","482.272","-70.3065","-0.21355","182.646","242"
"14145","499.867","-73.9251","-0.195619","187.989","203"
"14146","519.453","-77.6911","-0.186269","207.906","228"
"14147","540.614","-81.6548","-0.185772","222.478","228"
"14148","562.621","-85.8745","-0.192751","226.85","221"
"14149","583.778","-90.0893","-0.199548","206.448","128"
"14150","603.246","-94.0781","-0.203681","192.361","29"
"14151","621.471","-97.8687","-0.206301","183.132","114"
"14152","639.282","-101.639","-0.210637","184.103","15"
"14153","657.078","-105.506","-0.216802","183.618","199"
"14154","675.444","-109.605","-0.221364","192.361","199"
"14155","694.568","-113.925","-0.222809","197.219","85"
"14156","713.925","-118.314","-0.222222","197.219","199"
"14157","731.701","-122.2","-0.210163","190.904","22"
"14158","751.261","-126.271","-0.201694","198.676","15"
"14159","771.316","-130.348","-0.200271","206.934","228"
"14160","792.265","-134.614","-0.201332","217.135","29"
"14161","833.923","-143.244","-0.206256","207.42","228"
"14162","854.475","-147.508","-0.202981","209.363","58"
"14163","874.348","-151.579","-0.201581","200.133","85"
"14164","893.308","-155.455","-0.202123","186.532","29"
"14165","911.736","-159.247","-0.203952","187.504","29"
"14166","930.122","-163.069","-0.205533","188.961","1"
"14167","948.829","-166.975","-0.205894","198.19","228"
"14168","968.467","-171.076","-0.20594","204.991","228"
"14169","988.8","-175.321","-0.205578","208.391","228"
"14170","1009.62","-179.649","-0.204946","210.82","228"
"14171","1030","-183.883","-0.204878","205.477","228"
"14172","1049.7","-187.989","-0.206391","194.304","199"
"14173","1068.48","-191.956","-0.209937","188.961","15"
"14174","1086.77","-195.886","-0.212715","186.046","85"
"14175","1104.75","-199.77","-0.212963","190.418","85"
"14176","1123.26","-203.783","-0.213663","191.875","228"
"14177","1142.33","-207.916","-0.213347","200.133","228"
"14178","1162.13","-212.203","-0.213008","204.505","228"
"14179","1182.18","-216.533","-0.212286","206.448","228"
"14180","1222.58","-225.186","-0.209779","201.105","228"
"14181","1242.01","-229.314","-0.209079","196.247","228"
"14182","1260.98","-233.326","-0.207678","193.333","85"
"14183","1279.47","-237.221","-0.207724","186.046","29"
"14184","1297.94","-241.12","-0.208085","188.961","228"
"14185","1316.77","-245.097","-0.208198","197.219","228"
"14186","1336.21","-249.198","-0.207679","200.133","228"
"14187","1356.19","-253.403","-0.207272","206.448","85"
"14188","1378.69","-258.124","-0.206707","209.849","0"
"14189","1399.16","-262.409","-0.205894","208.391","85"
"14190","1419.28","-266.605","-0.205194","204.019","228"
"14191","1438.87","-270.676","-0.205059","197.705","29"
"14192","1457.82","-274.619","-0.205127","193.818","29"
"14193","1476.59","-278.532","-0.206211","190.904","58"
"14194","1495.18","-282.442","-0.208401","191.39","29"
"14195","1513.59","-286.359","-0.210818","186.046","114"
"14196","1531.83","-290.299","-0.214386","189.447","29"
"14197","1549.93","-294.253","-0.215244","187.989","85"
"14198","1568.65","-298.333","-0.214047","195.276","228"
"14199","1588.24","-302.594","-0.214318","202.076","228"
"14200","1628.67","-311.391","-0.213979","205.963","0"
"14201","1648.53","-315.69","-0.212624","200.133","228"
"14202","1667.85","-319.855","-0.212105","199.162","228"
"14203","1686.86","-323.952","-0.212398","193.333","228"
